,timestamp,value,label
155,2015-09-02 13:35:00,5.06,0
2041,2015-09-16 09:54:00,6.44,0
1145,2015-09-12 00:51:00,0.0,0
569,2015-09-04 21:03:00,3.22,0
1265,2015-09-12 17:01:00,2.94,0
946,2015-09-11 02:32:00,1.67,0
94,2015-09-02 07:10:00,13.67,0
918,2015-09-10 20:57:00,3.11,0
1102,2015-09-11 18:41:00,1.78,0
440,2015-09-04 07:02:00,5.67,0
998,2015-09-11 08:52:00,3.5,0
2377,2015-09-17 16:14:00,3.44,0
126,2015-09-02 10:20:00,4.67,0
2219,2015-09-17 03:00:00,0.0,0
2326,2015-09-17 12:05:00,4.78,0
1287,2015-09-12 19:01:00,2.67,0
135,2015-09-02 11:20:00,5.39,0
948,2015-09-11 03:12:00,0.5,0
1119,2015-09-11 20:46:00,1.39,0
100,2015-09-02 07:40:00,6.33,0
1800,2015-09-15 10:01:00,0.22,0
1312,2015-09-12 22:21:00,2.33,0
84,2015-09-02 06:20:00,8.89,0
1560,2015-09-14 09:53:00,1.17,0
2121,2015-09-16 16:45:00,5.56,0
2178,2015-09-16 21:59:00,1.44,0
281,2015-09-03 08:01:00,6.44,0
1712,2015-09-15 01:25:00,0.0,0
271,2015-09-03 07:11:00,17.89,0
1861,2015-09-15 15:34:00,5.94,0
1903,2015-09-15 19:24:00,6.94,0
99,2015-09-02 07:35:00,11.44,0
2366,2015-09-17 15:23:00,6.28,0
1757,2015-09-15 06:20:00,9.94,0
356,2015-09-03 15:56:00,4.11,0
676,2015-09-09 00:26:00,1.67,0
2007,2015-09-16 06:59:00,14.67,0
816,2015-09-10 08:58:00,6.56,0
1954,2015-09-16 00:54:00,1.17,0
2001,2015-09-16 06:29:00,13.28,0
394,2015-09-03 21:32:00,0.67,0
1777,2015-09-15 08:01:00,8.89,0
1526,2015-09-14 05:23:00,10.33,0
1815,2015-09-15 11:31:00,4.22,0
2330,2015-09-17 12:25:00,6.94,0
779,2015-09-09 21:48:00,0.78,0
1137,2015-09-11 23:16:00,0.78,0
22,2015-09-01 19:00:00,2.28,0
1050,2015-09-11 14:09:00,2.56,0
2151,2015-09-16 19:30:00,2.33,0
1080,2015-09-11 16:49:00,4.67,0
912,2015-09-10 20:02:00,5.06,0
1141,2015-09-12 00:26:00,3.61,0
920,2015-09-10 21:12:00,2.33,0
448,2015-09-04 07:52:00,6.17,0
2307,2015-09-17 10:25:00,3.06,0
1336,2015-09-13 06:21:00,1.17,0
1842,2015-09-15 13:54:00,0.61,0
2304,2015-09-17 10:10:00,3.61,0
1550,2015-09-14 08:58:00,7.5,0
847,2015-09-10 12:12:00,1.17,0
1129,2015-09-11 22:06:00,2.72,0
1558,2015-09-14 09:43:00,4.61,0
1735,2015-09-15 04:21:00,1.67,0
613,2015-09-08 14:21:00,1.17,0
1743,2015-09-15 05:05:00,2.67,0
248,2015-09-03 05:06:00,1.17,0
821,2015-09-10 09:28:00,4.11,0
1244,2015-09-12 14:56:00,7.5,0
665,2015-09-08 21:21:00,2.33,0
743,2015-09-09 17:18:00,3.44,0
2015,2015-09-16 07:39:00,8.0,0
1922,2015-09-15 21:09:00,0.39,0
1093,2015-09-11 17:54:00,5.44,0
242,2015-09-03 04:06:00,0.22,0
933,2015-09-10 23:07:00,4.0,0
2335,2015-09-17 12:50:00,3.83,0
1127,2015-09-11 21:46:00,2.28,0
962,2015-09-11 05:42:00,6.44,0
790,2015-09-10 00:23:00,3.61,0
149,2015-09-02 13:05:00,1.56,0
168,2015-09-02 15:05:00,3.33,0
1077,2015-09-11 16:34:00,9.28,0
1433,2015-09-13 17:13:00,9.44,0
358,2015-09-03 16:21:00,7.22,0
815,2015-09-10 08:53:00,6.33,0
498,2015-09-04 13:37:00,8.22,0
201,2015-09-02 19:15:00,2.67,0
214,2015-09-02 21:46:00,4.67,0
2176,2015-09-16 21:50:00,3.61,0
1099,2015-09-11 18:26:00,3.44,0
885,2015-09-10 16:47:00,4.28,0
1865,2015-09-15 15:54:00,5.44,0
839,2015-09-10 11:07:00,4.22,0
2227,2015-09-17 03:45:00,0.89,0
961,2015-09-11 05:37:00,4.5,0
1946,2015-09-15 23:54:00,1.0,0
1543,2015-09-14 08:23:00,9.83,0
2231,2015-09-17 04:05:00,0.0,0
889,2015-09-10 17:22:00,6.33,0
198,2015-09-02 19:00:00,4.0,0
387,2015-09-03 20:02:00,1.67,0
1856,2015-09-15 15:09:00,5.78,0
996,2015-09-11 08:37:00,5.28,0
2255,2015-09-17 06:05:00,11.06,0
2270,2015-09-17 07:20:00,16.78,0
2253,2015-09-17 05:55:00,7.72,0
598,2015-09-08 12:46:00,9.0,0
987,2015-09-11 07:47:00,9.44,0
1752,2015-09-15 05:55:00,7.33,0
845,2015-09-10 11:57:00,2.28,0
978,2015-09-11 07:02:00,13.0,0
834,2015-09-10 10:42:00,4.39,0
2052,2015-09-16 10:49:00,3.5,0
1014,2015-09-11 10:54:00,1.39,0
2153,2015-09-16 19:40:00,3.06,0
1318,2015-09-12 23:01:00,3.11,0
241,2015-09-03 03:51:00,2.44,0
368,2015-09-03 17:21:00,3.83,0
1345,2015-09-13 07:56:00,0.0,0
485,2015-09-04 11:52:00,5.78,0
575,2015-09-04 22:08:00,0.89,0
901,2015-09-10 18:32:00,5.44,0
581,2015-09-08 10:49:00,1.44,0
1531,2015-09-14 05:48:00,3.72,0
929,2015-09-10 22:37:00,1.56,0
106,2015-09-02 08:10:00,8.5,0
1557,2015-09-14 09:38:00,5.28,0
1469,2015-09-13 20:28:00,2.44,0
463,2015-09-04 09:42:00,2.17,0
1271,2015-09-12 17:31:00,3.61,0
446,2015-09-04 07:37:00,8.67,0
1556,2015-09-14 09:33:00,5.83,0
1242,2015-09-12 14:46:00,4.67,0
348,2015-09-03 15:16:00,7.22,0
791,2015-09-10 00:38:00,1.39,0
526,2015-09-04 16:47:00,4.28,0
474,2015-09-04 10:47:00,5.56,0
1069,2015-09-11 15:54:00,8.89,0
138,2015-09-02 11:35:00,3.33,0
228,2015-09-03 00:51:00,0.28,0
1866,2015-09-15 15:59:00,4.5,0
1417,2015-09-13 15:48:00,5.67,0
1221,2015-09-12 12:41:00,11.11,0
1890,2015-09-15 18:04:00,5.06,0
2248,2015-09-17 05:30:00,7.44,0
1935,2015-09-15 22:44:00,0.89,0
1430,2015-09-13 16:58:00,8.78,0
964,2015-09-11 05:52:00,7.06,0
958,2015-09-11 05:17:00,3.61,0
1493,2015-09-13 23:38:00,0.78,0
1980,2015-09-16 04:09:00,0.22,0
1087,2015-09-11 17:24:00,6.56,0
1052,2015-09-11 14:19:00,4.39,0
225,2015-09-03 00:21:00,2.33,0
614,2015-09-08 14:31:00,4.67,0
2100,2015-09-16 15:00:00,1.17,0
1445,2015-09-13 18:13:00,5.06,0
1788,2015-09-15 08:56:00,5.78,0
1296,2015-09-12 20:11:00,3.72,0
777,2015-09-09 21:38:00,3.11,0
1839,2015-09-15 13:36:00,1.56,0
1821,2015-09-15 12:01:00,1.78,0
1686,2015-09-14 22:01:00,1.17,0
1714,2015-09-15 01:40:00,0.78,0
1146,2015-09-12 01:01:00,0.89,0
1387,2015-09-13 12:41:00,3.72,0
305,2015-09-03 10:31:00,4.5,0
2126,2015-09-16 17:15:00,3.44,0
989,2015-09-11 08:02:00,4.39,0
1688,2015-09-14 22:11:00,1.0,0
492,2015-09-04 12:52:00,6.33,0
1501,2015-09-14 01:53:00,0.89,0
1963,2015-09-16 02:04:00,1.67,0
200,2015-09-02 19:10:00,4.39,0
1641,2015-09-14 17:25:00,7.5,0
1534,2015-09-14 06:03:00,9.0,0
1065,2015-09-11 15:34:00,6.28,0
1870,2015-09-15 16:19:00,5.44,0
1559,2015-09-14 09:48:00,3.06,0
1828,2015-09-15 12:36:00,3.72,0
1072,2015-09-11 16:09:00,5.94,0
1561,2015-09-14 09:58:00,2.28,0
1656,2015-09-14 18:45:00,2.94,0
1193,2015-09-12 10:01:00,2.56,0
423,2015-09-04 05:32:00,4.67,0
648,2015-09-08 19:06:00,1.28,0
50,2015-09-02 00:00:00,1.39,0
761,2015-09-09 19:48:00,0.39,0
289,2015-09-03 08:46:00,15.33,0
1715,2015-09-15 01:45:00,1.0,0
1396,2015-09-13 13:33:00,12.28,0
1154,2015-09-12 04:36:00,0.0,0
1019,2015-09-11 11:24:00,5.28,0
1191,2015-09-12 09:41:00,1.94,0
142,2015-09-02 12:15:00,7.06,0
1435,2015-09-13 17:23:00,4.28,0
2362,2015-09-17 15:04:00,3.44,0
1640,2015-09-14 17:20:00,5.67,0
1423,2015-09-13 16:18:00,5.83,0
321,2015-09-03 12:21:00,2.83,0
1139,2015-09-11 23:41:00,0.0,0
2306,2015-09-17 10:20:00,7.61,0
735,2015-09-09 16:28:00,3.5,0
2140,2015-09-16 18:35:00,1.83,0
1816,2015-09-15 11:36:00,6.28,0
747,2015-09-09 17:58:00,1.94,0
764,2015-09-09 20:08:00,4.11,0
751,2015-09-09 18:23:00,4.39,0
315,2015-09-03 11:36:00,7.06,0
1504,2015-09-14 02:23:00,0.67,0
1447,2015-09-13 18:23:00,10.72,0
1171,2015-09-12 07:36:00,2.44,0
1217,2015-09-12 12:21:00,7.72,0
98,2015-09-02 07:30:00,7.61,0
1346,2015-09-13 08:01:00,2.28,0
2124,2015-09-16 17:05:00,3.89,0
491,2015-09-04 12:42:00,2.44,0
78,2015-09-02 05:50:00,5.39,0
1337,2015-09-13 06:41:00,1.28,0
1950,2015-09-16 00:29:00,3.44,0
2059,2015-09-16 11:29:00,1.44,0
1535,2015-09-14 06:08:00,16.72,0
2087,2015-09-16 13:54:00,4.28,0
1953,2015-09-16 00:49:00,0.0,0
1182,2015-09-12 08:46:00,8.61,0
1364,2015-09-13 10:31:00,4.0,0
2104,2015-09-16 15:20:00,1.83,0
62,2015-09-02 03:35:00,1.67,0
1013,2015-09-11 10:49:00,8.0,0
352,2015-09-03 15:36:00,10.72,0
480,2015-09-04 11:27:00,3.11,0
337,2015-09-03 14:11:00,8.28,0
683,2015-09-09 09:48:00,2.06,0
450,2015-09-04 08:02:00,7.72,0
818,2015-09-10 09:08:00,3.61,0
1425,2015-09-13 16:28:00,11.83,0
1619,2015-09-14 15:30:00,1.94,0
51,2015-09-02 00:05:00,0.28,0
2061,2015-09-16 11:39:00,2.17,0
2125,2015-09-16 17:10:00,2.83,0
357,2015-09-03 16:06:00,4.0,0
631,2015-09-08 16:56:00,1.83,0
819,2015-09-10 09:13:00,7.22,0
681,2015-09-09 07:34:00,8.89,0
1612,2015-09-14 14:55:00,4.78,0
2338,2015-09-17 13:05:00,1.28,0
156,2015-09-02 13:40:00,1.0,0
2264,2015-09-17 06:50:00,16.78,0
2283,2015-09-17 08:25:00,6.06,0
1228,2015-09-12 13:21:00,6.56,0
595,2015-09-08 12:27:00,3.11,0
1907,2015-09-15 19:49:00,3.72,0
2376,2015-09-17 16:09:00,5.06,0
203,2015-09-02 19:26:00,4.22,0
2220,2015-09-17 03:05:00,1.83,0
769,2015-09-09 20:48:00,0.61,0
2218,2015-09-17 02:55:00,0.5,0
2167,2015-09-16 20:50:00,2.72,0
234,2015-09-03 02:11:00,0.28,0
973,2015-09-11 06:37:00,14.17,0
1341,2015-09-13 07:16:00,1.28,0
652,2015-09-08 19:41:00,4.39,0
775,2015-09-09 21:23:00,7.06,0
586,2015-09-08 11:19:00,2.06,0
1767,2015-09-15 07:11:00,15.94,0
182,2015-09-02 16:30:00,7.89,0
6,2015-09-01 14:25:00,2.28,0
564,2015-09-04 20:28:00,4.61,0
102,2015-09-02 07:50:00,9.44,0
400,2015-09-03 23:27:00,4.11,0
2349,2015-09-17 14:00:00,3.83,0
1499,2015-09-14 01:08:00,2.28,0
2239,2015-09-17 04:45:00,2.83,0
1245,2015-09-12 15:01:00,2.17,0
43,2015-09-01 22:40:00,1.44,0
2193,2015-09-16 23:40:00,0.0,0
2138,2015-09-16 18:20:00,4.0,0
179,2015-09-02 16:15:00,2.17,0
494,2015-09-04 13:02:00,2.17,0
1253,2015-09-12 15:51:00,1.83,0
314,2015-09-03 11:26:00,4.61,0
1726,2015-09-15 03:25:00,0.28,0
1140,2015-09-12 00:11:00,0.78,0
1143,2015-09-12 00:41:00,1.67,0
1059,2015-09-11 14:54:00,10.83,0
1637,2015-09-14 17:00:00,4.28,0
2123,2015-09-16 17:00:00,3.11,0
15,2015-09-01 17:30:00,1.94,0
273,2015-09-03 07:21:00,10.17,0
1900,2015-09-15 18:59:00,3.33,0
571,2015-09-04 21:18:00,5.17,0
407,2015-09-04 00:27:00,1.0,0
2341,2015-09-17 13:20:00,5.06,0
529,2015-09-04 17:02:00,4.61,0
2317,2015-09-17 11:20:00,3.33,0
1177,2015-09-12 08:16:00,3.11,0
1067,2015-09-11 15:44:00,7.61,0
1096,2015-09-11 18:11:00,5.06,0
546,2015-09-04 18:37:00,7.5,0
1915,2015-09-15 20:34:00,1.17,0
625,2015-09-08 15:41:00,5.56,0
1348,2015-09-13 08:31:00,2.33,0
1076,2015-09-11 16:29:00,8.28,0
1763,2015-09-15 06:50:00,6.67,0
1679,2015-09-14 21:05:00,2.33,0
1947,2015-09-16 00:09:00,0.89,0
55,2015-09-02 01:00:00,0.5,0
626,2015-09-08 16:15:00,6.83,0
2318,2015-09-17 11:25:00,3.61,0
229,2015-09-03 01:21:00,1.0,0
1378,2015-09-13 11:51:00,4.67,0
1464,2015-09-13 19:58:00,4.11,0
746,2015-09-09 17:48:00,3.61,0
1808,2015-09-15 10:51:00,3.89,0
2028,2015-09-16 08:44:00,8.22,0
1485,2015-09-13 22:43:00,0.22,0
1197,2015-09-12 10:21:00,5.28,0
2192,2015-09-16 23:20:00,0.0,0
2127,2015-09-16 17:20:00,2.44,0
1159,2015-09-12 05:41:00,1.39,0
577,2015-09-04 22:23:00,3.72,0
1330,2015-09-13 02:56:00,1.06,0
739,2015-09-09 16:53:00,7.61,0
1303,2015-09-12 21:11:00,2.94,0
2214,2015-09-17 02:35:00,0.89,0
299,2015-09-03 09:56:00,5.78,0
2368,2015-09-17 15:34:00,4.11,0
159,2015-09-02 13:55:00,6.28,0
1248,2015-09-12 15:21:00,5.39,0
650,2015-09-08 19:26:00,2.44,0
2031,2015-09-16 08:59:00,5.56,0
388,2015-09-03 20:12:00,3.11,0
1237,2015-09-12 14:21:00,5.0,0
2357,2015-09-17 14:39:00,5.67,0
1851,2015-09-15 14:39:00,2.67,0
2165,2015-09-16 20:40:00,1.28,0
1888,2015-09-15 17:49:00,0.61,0
1683,2015-09-14 21:45:00,2.17,0
744,2015-09-09 17:23:00,7.22,0
1297,2015-09-12 20:21:00,0.67,0
2365,2015-09-17 15:18:00,2.72,0
1349,2015-09-13 08:41:00,1.56,0
507,2015-09-04 14:27:00,8.28,0
852,2015-09-10 13:07:00,6.44,0
1538,2015-09-14 06:23:00,13.56,0
1537,2015-09-14 06:18:00,8.5,0
1007,2015-09-11 09:42:00,2.67,0
675,2015-09-08 23:56:00,2.94,0
711,2015-09-09 13:38:00,6.28,0
1926,2015-09-15 21:29:00,2.17,0
355,2015-09-03 15:51:00,3.89,0
1892,2015-09-15 18:14:00,5.39,0
2257,2015-09-17 06:15:00,16.33,0
1971,2015-09-16 03:14:00,1.17,0
1920,2015-09-15 20:59:00,4.5,0
784,2015-09-09 22:28:00,1.28,0
1361,2015-09-13 10:16:00,8.22,0
949,2015-09-11 03:27:00,1.56,0
1768,2015-09-15 07:16:00,8.61,0
439,2015-09-04 06:57:00,15.56,0
2268,2015-09-17 07:10:00,1.28,0
1917,2015-09-15 20:44:00,1.67,0
351,2015-09-03 15:31:00,9.94,0
1725,2015-09-15 03:20:00,0.28,0
1484,2015-09-13 22:38:00,1.67,0
2016,2015-09-16 07:44:00,18.67,0
1419,2015-09-13 15:58:00,7.33,0
849,2015-09-10 12:22:00,1.28,0
2244,2015-09-17 05:10:00,4.67,0
2309,2015-09-17 10:35:00,5.83,0
1932,2015-09-15 22:19:00,0.89,0
2005,2015-09-16 06:49:00,10.44,0
307,2015-09-03 10:41:00,3.5,0
1025,2015-09-11 11:54:00,3.5,0
190,2015-09-02 18:05:00,2.72,0
1524,2015-09-14 05:13:00,5.44,0
2247,2015-09-17 05:25:00,6.56,0
1738,2015-09-15 04:35:00,0.61,0
1598,2015-09-14 13:40:00,3.22,0
359,2015-09-03 16:31:00,3.44,0
1796,2015-09-15 09:36:00,4.22,0
1609,2015-09-14 14:40:00,5.0,0
121,2015-09-02 09:50:00,4.61,0
2276,2015-09-17 07:50:00,8.11,0
2185,2015-09-16 22:35:00,2.06,0
830,2015-09-10 10:17:00,10.56,0
1173,2015-09-12 07:51:00,1.67,0
433,2015-09-04 06:27:00,10.67,0
1451,2015-09-13 18:43:00,1.67,0
990,2015-09-11 08:07:00,9.06,0
1785,2015-09-15 08:41:00,3.89,0
1695,2015-09-14 23:06:00,0.78,0
1055,2015-09-11 14:34:00,10.33,0
1660,2015-09-14 19:05:00,1.39,0
284,2015-09-03 08:21:00,10.44,0
1049,2015-09-11 14:04:00,3.33,0
1627,2015-09-14 16:10:00,3.22,0
243,2015-09-03 04:11:00,1.67,0
1692,2015-09-14 22:30:00,1.17,0
984,2015-09-11 07:32:00,12.78,0
1614,2015-09-14 15:05:00,4.39,0
1569,2015-09-14 10:38:00,4.5,0
1404,2015-09-13 14:18:00,7.11,0
2205,2015-09-17 01:40:00,0.0,0
12,2015-09-01 15:20:00,1.67,0
338,2015-09-03 14:16:00,7.72,0
2347,2015-09-17 13:50:00,5.67,0
258,2015-09-03 06:01:00,4.61,0
1834,2015-09-15 13:11:00,4.67,0
1461,2015-09-13 19:43:00,4.0,0
887,2015-09-10 17:02:00,6.94,0
543,2015-09-04 18:22:00,4.22,0
424,2015-09-04 05:37:00,3.61,0
642,2015-09-08 18:31:00,7.89,0
33,2015-09-01 20:20:00,3.44,0
2348,2015-09-17 13:55:00,2.06,0
131,2015-09-02 10:45:00,3.89,0
1066,2015-09-11 15:39:00,4.61,0
1418,2015-09-13 15:53:00,6.83,0
2242,2015-09-17 05:00:00,1.83,0
710,2015-09-09 13:23:00,1.67,0
1392,2015-09-13 13:08:00,5.0,0
1251,2015-09-12 15:41:00,6.83,0
863,2015-09-10 14:42:00,4.39,0
1310,2015-09-12 22:11:00,0.61,0
18,2015-09-01 17:55:00,3.83,0
1074,2015-09-11 16:19:00,7.11,0
2379,2015-09-17 16:24:00,5.56,0
2201,2015-09-17 00:59:00,2.28,0
57,2015-09-02 02:10:00,5.0,0
1149,2015-09-12 02:21:00,1.67,0
1107,2015-09-11 19:06:00,1.67,0
841,2015-09-10 11:22:00,4.0,0
16,2015-09-01 17:35:00,3.72,0
245,2015-09-03 04:36:00,0.39,0
1328,2015-09-13 02:26:00,1.17,0
1602,2015-09-14 14:05:00,4.39,0
1342,2015-09-13 07:21:00,4.28,0
1460,2015-09-13 19:38:00,5.17,0
68,2015-09-02 04:45:00,2.56,0
1921,2015-09-15 21:04:00,1.28,0
1344,2015-09-13 07:46:00,3.33,0
826,2015-09-10 09:52:00,6.06,0
1004,2015-09-11 09:27:00,0.89,0
1869,2015-09-15 16:14:00,8.78,0
2000,2015-09-16 06:24:00,17.56,0
1449,2015-09-13 18:33:00,5.0,0
738,2015-09-09 16:48:00,5.0,0
44,2015-09-01 22:45:00,2.94,0
1605,2015-09-14 14:20:00,2.28,0
141,2015-09-02 12:10:00,4.28,0
1929,2015-09-15 21:44:00,1.83,0
1771,2015-09-15 07:31:00,9.83,0
1801,2015-09-15 10:06:00,7.89,0
2259,2015-09-17 06:25:00,16.61,0
91,2015-09-02 06:55:00,10.83,0
2037,2015-09-16 09:29:00,3.61,0
1232,2015-09-12 13:56:00,5.94,0
2266,2015-09-17 07:00:00,10.83,0
269,2015-09-03 07:01:00,9.39,0
542,2015-09-04 18:17:00,6.33,0
1631,2015-09-14 16:30:00,1.83,0
1803,2015-09-15 10:21:00,0.89,0
26,2015-09-01 19:25:00,2.06,0
83,2015-09-02 06:15:00,10.94,0
1458,2015-09-13 19:23:00,6.67,0
1243,2015-09-12 14:51:00,6.06,0
1761,2015-09-15 06:41:00,17.94,0
1601,2015-09-14 14:00:00,4.28,0
