Date,Value
217,516.4109992
218,809.9797440000001
219,1422.2542970000002
220,659.8815102000001
221,707.0941986
222,83.17723753
223,-5.834714906
224,65.97970372
225,-1003.253322
226,-653.9676779
227,-489.53574569999995
228,193.5674842
229,-111.9614107
230,418.17519980000003
231,706.2176093999999
232,53.1752162
233,-410.7043352
234,-723.9231529
235,-979.3578382999999
236,-1605.785044
237,-1042.383543
238,-1230.436555
239,-1517.108377
240,-580.8615424
241,556.2155862000001
242,359.460035
243,753.1431936
244,732.1845026000001
245,74.53180399
246,150.9938215
247,-309.1953894
248,-331.2462314
249,-725.6931950000001
250,-946.9572188999999
251,-806.8260161000001
252,-363.812564
253,-432.7270002
254,-21.11741812
255,39.1805796
256,-112.0031955
257,-870.0135746
258,-704.7367959
259,-1296.4091210000001
260,-1145.999502
261,-2232.364844
262,-1739.0012600000002
263,-1607.379341
264,-789.6520097
265,-103.63294640000001
266,619.1905777000001
267,305.1913854
268,74.80823847
269,12.85721153
270,-180.1880289
271,-724.2345128
272,-817.0425425
273,-1390.231743
274,-1700.355739
275,-907.1605188999999
276,-1105.04655
277,-412.2716244
278,-252.04131239999998
279,-277.3775
280,-150.5522098
281,-959.1510127999999
282,-1655.695094
283,-1738.1286100000002
284,-2072.474246
285,-1915.4929149999998
286,-1483.991998
287,-1887.2764899999997
288,-989.6818347999999
289,-398.9576897
290,119.46550400000001
291,26.54257207
292,238.7486352
293,-23.90135587
294,-516.4027051
295,-972.7750627
296,-947.7955976
297,-1316.273055
298,-997.5328697999998
299,-1324.784069
300,-1255.480414
301,-757.6686643999999
302,-445.61653330000007
303,-504.0074068
304,-723.647572
305,-1340.842051
306,-1582.42366
307,-2046.170479
308,-1969.6750120000002
309,-1995.5637760000002
310,-1506.321457
311,-1528.520064
312,-693.4068892000001
313,-492.6215799
314,-318.05440919999995
315,350.2378389
316,94.78976186
317,-228.50069190000002
318,-599.4028051
319,-585.6276924
320,-810.1165712000001
321,-1114.856614
322,-1387.3442300000002
323,-1425.849907
324,-758.6673116000001
325,-241.73350319999997
326,-101.1519326
327,-194.7693516
328,-387.0248768
329,-972.8445263
330,-1087.6921220000002
331,-1565.004404
332,-1808.201609
333,-1899.3863850000002
334,-1908.5454710000001
335,-1353.794537
336,-494.277763
337,-124.1328825
338,292.3063126
339,460.29452819999995
340,804.7328617000001
341,234.4314404
342,-97.72678057
343,-538.063449
344,-1134.820458
345,-1095.037052
346,-748.4742857000001
347,-737.5721204
348,-877.7679973999999
349,-211.2617204
350,106.61403
351,-14.39415721
352,14.64035244
353,-547.2788857
354,-1172.748028
355,-1144.15804
356,-1503.052904
357,-1468.7491949999999
358,-1141.107327
359,-4399.53701007639
360,-921.47805
361,-814.4029678999999
362,131.61117520000002
363,135.38328700000002
364,603.8691974999999
365,917.7429562000001
366,37.31655727
367,72.32253135
368,-519.9763429999999
369,-791.6311483
370,-670.897883
371,-772.5521953
372,-379.4912397
373,-650.3508462
374,-290.3132519
375,-68.60062165
376,95.96661295
377,-291.1267126
378,-596.7625486000001
379,-1063.134205
380,-1092.8443320000001
381,-1366.372253
382,-1323.021329
383,-714.0867906000001
384,-974.8231942
385,-247.78931699999998
386,881.3499632999999
387,651.0058662
388,700.289047
389,441.9120386
390,276.7883405
391,-396.7952338
392,-806.0967942999999
393,-4086.227322406305
394,-888.0265366
395,-909.0398355000001
396,-966.0063428999999
397,-882.4833068
398,-930.8942532
399,-62.96721154
400,73.50504576
401,351.3738294
402,-657.1252043
403,-648.3805677999999
404,-611.4769312000001
405,-1405.658963
406,-1379.252524
407,-1622.496671
408,-1535.738857
409,-957.1275447999999
410,-1079.597516
411,-222.58773959999996
412,394.8609191
413,755.5912837999999
414,566.1874713
415,158.57759950000002
416,-32.60738194
417,-740.8526111000001
418,-1366.181678
419,-1310.297972
420,-1340.54874
421,-1036.647976
422,-931.3430756000001
423,-407.34897689999997
424,101.7499317
425,-801.1059277
426,-440.1008388999999
427,-1109.4556400000001
428,-1531.415501
429,-2223.2184829999997
430,-2131.008909
431,-2046.4501670000002
432,-2271.448306
433,-1086.339192
434,-1205.073148
435,-1047.0041410000001
436,-142.9966122
437,624.9670677999999
438,394.5080068
439,48.66431359
440,-476.79405870000005
441,-994.6477847000001
442,-1565.117981
443,-2009.844347
444,-2171.188555
445,-1742.907785
446,-1598.146337
447,-1124.784699
448,-537.6025665
449,-907.6050857999999
450,-1251.910174
451,-1474.877203
452,-2086.4614030000002
453,-1900.454928
454,-2706.377073
455,-2434.615511
456,-2067.5431
457,-1517.151983
458,-831.183646
459,-1164.422567
460,-128.59562169999998
461,-276.5468127
462,-231.24563250000003
463,-109.8063571
464,-991.9356525000001
465,-1120.200728
466,-1649.849219
467,-1925.355978
468,-1461.5718949999998
469,-1650.351867
470,-1349.355626
471,-837.4616674
472,-589.7604522
473,-1000.708392
474,-693.9695557
475,-1455.996583
476,-1939.342673
477,-2672.35252
478,-2412.138341
479,-2338.0930719999997
480,-2369.5050309999997
481,-1495.7995740000001
482,-1106.412739
483,-692.7484663
484,125.43957490000001
485,-440.1828722
486,-52.31221662
487,-170.3030554
488,-991.4016862999999
489,-1237.4889859999998
490,-1528.120171
491,-1791.588776
492,-1642.909417
493,-1490.880097
494,-1341.902077
495,-660.288138
496,-2967.210408
497,-751.5050223
498,-662.2348536000001
499,-713.2108296
500,-1941.0020329999998
501,-1867.6399399999998
502,-2066.928415
503,-2181.1488640000002
504,-1372.218948
505,-1255.806841
506,-1135.404842
507,-615.9466326
508,167.2629434
509,404.2986378
510,308.89718230000005
511,-247.7733129
512,-365.72475330000003
513,-927.0961325
514,-810.8427141
515,-1616.0086529999999
516,-1378.7348869999998
517,-1421.533646
518,-1103.555771
519,-564.4442147000001
520,-415.50283219999994
521,-449.8526932
522,-141.41456440000002
523,-3865.3269205664865
524,-822.2429440000001
525,-952.7370192
526,-1881.489853
527,-1958.2994170000002
528,-2261.662591
529,-1383.304819
530,-1534.045123
531,-422.2326852
532,-465.32452520000004
533,161.36004230000003
534,-282.0664202
535,300.0897214
536,108.4477308
537,-738.8469807
538,-780.7024367
539,-1138.291676
540,-1667.494599
541,-1004.720958
542,-4024.1987013346634
543,-1303.705952
544,-771.8666816000001
545,-289.95437089999996
546,-350.75050760000005
547,-34.98697809
548,-361.84013189999996
549,-391.2623731
550,-1325.968039
551,-1842.9125809999998
552,-1746.950204
553,-1919.7321760000002
554,-1743.7761489999998
555,-1152.020129
556,-630.7341025000001
557,-216.55802000000003
558,332.40743060000005
559,557.4766329
560,529.6149138999999
561,295.5916643
562,-33.07093315
563,-805.2468472999999
564,-1232.2732369999999
565,-1607.871893
566,-1367.245284
567,-1344.430298
568,-743.6193015
569,-600.2683298
570,-501.1042625
571,-593.1389364
572,-543.4061724999999
573,-1057.203057
574,-1653.464766
575,-2099.773241
576,-1781.6335960000001
577,-2252.095264
578,-2082.569375
579,-1576.05203
580,-1128.057615
581,-583.000952
582,-156.7017313
583,-36.51109497
584,-206.4632243
585,-55.19812668
586,-661.7170631
587,-1418.826565
588,-1253.752165
589,-2048.5675079999996
590,-1732.301742
591,-1526.9336759999999
592,-1398.154416
593,-829.0464645
594,-1071.0233150000001
595,-359.1716711
596,-826.9320302
597,-877.099607
598,-1568.679378
599,-2529.094111
600,-2254.238032
601,-2355.667282
602,-2031.853736
603,-1624.955203
604,-1255.362682
605,-700.2204761
606,-588.4197274
607,108.8696658
608,-729.8360636
609,-1028.231913
610,-1300.932867
611,-1225.496947
612,-2058.229329
613,-2082.223446
614,-1966.265875
615,-1915.907068
616,-2004.992357
617,-955.0936874
618,-1062.532805
619,-911.6150535
620,-1225.83357
621,-1707.183186
622,-1995.4021309999998
623,-2233.709566
624,-3043.4878519999997
625,-3007.960252
626,-2234.136194
627,-2347.50228
628,-1607.85201
629,-1422.482056
630,-520.095282
631,-342.5785669
632,-588.2969362000001
633,-420.7891415
634,-1305.322379
635,-1684.049641
636,-1705.498058
637,-2038.77479
638,-1928.6573649999998
639,-1589.689076
640,-1578.291891
641,-1184.477874
642,-1290.8752869999998
643,-1011.11654
644,-1371.570717
645,-1343.459955
646,-2078.549053
647,-2453.926747
648,-2714.845518
649,-3225.773697
650,-2772.4493629999997
651,-1662.4850609999999
652,-1422.148422
653,-1042.878235
654,-671.8445889999999
655,-461.7726513
656,-352.3751898
657,-521.5541352
658,-1324.085082
659,-1546.446525
660,-2145.737516
661,-2123.841778
662,-1875.899086
663,-2130.040011
664,-1243.701992
665,-898.4575273
666,-972.0150137
667,-877.5357882000001
668,-796.3124422999999
669,-1583.845308
670,-2083.635205
671,-2520.3956510000003
672,-2724.930455
673,-2690.905984
674,-2221.617839
675,-4239.352058793151
676,-2108.086958
677,-1410.3677519999999
678,-769.0266126
679,-685.4534814
680,164.9328042
681,110.9702471
682,-865.3604409
683,-941.7540324999999
684,-1332.628366
685,-1541.173526
686,-4530.745924011934
687,-2026.630664
688,-1810.649111
689,-1333.325163
690,-976.5828544999999
691,-847.6154266000001
692,-617.7131287000001
693,-820.6547826000001
694,-944.9620926000001
695,-906.2181329
696,-1582.848734
697,-2147.400282
698,-1853.251712
699,-2405.501819
700,-1792.256704
701,-1503.461577
702,-1015.1131
703,-641.6865316000001
704,55.48043635
705,-328.7343423
706,-209.9157381
707,-288.255645
708,-588.0091172
709,-1025.238265
710,-1460.407964
711,-1640.70398
712,-1441.392453
713,-1510.611062
714,-1570.367587
715,-757.429788
716,-361.03123839999995
717,-315.6557559
718,-796.5396937
719,-1090.731945
720,-1151.809164
721,-2057.611378
722,-2197.84173
723,-2096.18768
724,-2161.864295
725,-1713.380237
726,-947.4175092
727,-726.6795367999999
728,-45.56093612
729,-236.55981839999998
730,-475.4225076
731,-121.59031470000001
732,-703.7896772999999
733,-1211.255052
734,-1587.420582
735,-1423.1506669999999
736,-1902.1356210000001
737,-1237.804568
738,-1419.853232
739,-921.9521629000001
740,-756.6956964999999
741,-565.2968189
742,-1310.41758
743,-1313.241186
744,-1726.614557
745,-1974.1348010000002
746,-2112.697003
747,-2659.627332
748,-2163.066738
749,-1738.544501
750,-1051.4091349999999
751,-835.6401886
752,-150.280719
753,-210.67705719999998
754,-355.03088060000005
755,-438.6757629
756,-905.7226393999999
757,-1325.889743
758,-1543.14073
759,-2043.483515
760,-2029.83123
761,-1843.24847
762,-1262.39345
763,-774.9908492000001
764,-827.584654
765,-807.9911042
766,-834.1424844
767,-1746.0062309999998
768,-2400.745458
769,-2729.6254719999997
770,-2682.49444
771,-2791.479577
772,-3245.796407
773,-1935.0757600000002
774,-1750.439606
775,-1197.689122
776,-692.8580272
777,-905.986534
778,-817.788544
779,-680.474466
780,-871.0718027999999
781,-1613.613208
782,-1961.150196
783,-2728.873882
784,-2074.7266879999997
785,-3071.937530066667
786,-1874.8694260000002
787,-1935.091925
788,-1520.85297
789,-1163.781686
790,-867.0213110999999
791,-1823.3348210000001
792,-1677.261549
793,-2032.292823
794,-2546.401296
795,-2957.166017
796,-3108.079337
797,-2836.802343
798,-2267.2630510000004
799,-2200.414803
800,-1710.2302309999998
801,-1184.40627
802,-1152.063584
803,-1252.515202
804,-797.807345
805,-1737.259616
806,-2069.937615
807,-2566.113162
808,-2362.080858
809,-2340.6502179999998
810,-1990.897952
811,-2079.898988
812,-1381.674857
813,-1444.320362
814,-1760.98317
815,-1364.905466
816,-1623.758613
817,-2215.194257
818,-2897.99443
819,-3365.478201
820,-3075.670125
821,-3191.2416510000003
822,-2884.7878370000003
823,-1758.733816
824,-1458.337456
825,-1064.237061
826,-910.6313462999999
827,-482.67808990000003
828,-1412.5498380000001
829,-1534.170793
830,-1716.400915
831,-2118.90445
832,-2503.597981
833,-2345.8074899999997
834,-2171.780643
835,-1424.008928
836,-1486.885456
837,-1459.235447
838,-998.1806893999999
839,-1745.6615960000001
840,-1656.696457
841,-1911.047962
842,-2859.574518
843,-2756.087292
844,-2636.927711
845,-2382.715374
846,-1865.2047149999999
847,-1232.017586
848,-1094.303129
849,-917.8844299000001
850,-681.5590922
851,-368.7772406
852,-1146.918659
853,-1046.8322349999999
854,-1852.020165
855,-2133.897998
856,-2007.2313789999998
857,-2196.720995
858,-2047.405489
859,-1700.8298739999998
860,-905.1034297
861,-1354.500165
862,-979.272175
863,-1286.502407
864,-819.9323539
865,-1971.1369170000003
866,-1896.445448
867,-2370.03758
868,-2971.787992
869,-2272.416365
870,-1812.477749
871,-1434.132987
872,-1362.682149
873,38.30035199
874,-323.58975330000004
875,-642.7339901
876,-274.14111030000004
877,-1018.58636
878,-1327.570774
879,-1911.660938
880,-2328.0688059999998
881,-1926.83561
882,-1514.9818189999999
883,-1396.490494
884,-1087.863965
885,-847.3648986
886,-788.0996336000001
887,-1125.453152
888,-1483.544697
889,-2014.5990989999998
890,-2566.806985
891,-2841.346248
892,-2730.492125
893,-2520.691248
894,-2032.2597600000001
895,-1701.718102
896,-1101.8579300000001
897,-137.01220569999998
898,-204.2841417
899,-276.692051
900,-608.7381879
901,-1223.914591
902,-1584.069976
903,-1888.051374
904,-1971.3183940000001
905,-1991.637801
906,-1375.202204
907,-1591.9177320000001
908,-1401.323848
909,771.4784
910,-1270.776608
911,-620.6756753999999
912,-1517.958703
913,-1816.913932
914,-2392.207605
915,-2670.241423
916,-2804.100551
917,-2445.061281
918,-1840.7594829999998
919,-1453.653663
920,-1202.940656
921,-730.4584198
922,-907.037107
923,-354.7122938
924,-469.3401903
925,-1662.6854289999999
926,-1756.348609
927,-2321.36807
928,-2593.327992
929,-2059.4148170000003
930,-1857.7440960000001
931,-1373.7629980000002
932,-1451.1917349999999
933,-1817.474675
934,-1272.846
935,-1747.9172870000002
936,-1994.596037
937,-2335.047294
938,-2788.623724
939,-2891.868485
940,-3286.7110030000003
941,-3103.5648690000003
942,-2506.025107
943,-1828.969952
944,-1612.412509
945,-1281.177964
946,-1171.770238
947,-1164.143816
948,-1325.552656
949,254.9587194
950,-1948.745193
951,-2952.817658
952,-2700.276333
953,-2996.654248
954,-2189.0719280000003
955,-2307.826063
956,-1636.254565
957,-1814.959266
958,-1757.9638539999999
959,-2138.436607
960,-2977.924384
961,-2305.186937
962,-3428.0967880000003
963,-2760.259007
964,-3332.095115
965,-3344.164192
966,-2643.0704170000004
967,-2076.883717
968,-1812.898186
969,-1321.521539
970,-721.5081169
971,-1526.590764
972,-1468.8971789999998
973,-1671.187934
974,-2619.3180829999997
975,-3055.824859
976,-2500.6321789999997
977,-2975.9479469999997
978,-2849.056707
979,-2315.989409
980,-2138.888094
981,254.77238250000002
982,-2125.18921
983,-2184.0422510000003
984,-2115.961534
985,-2622.203063
986,-3282.6252219999997
987,-2819.317665
988,-3073.026775
989,-3384.897828
990,-2818.150737
991,-3019.173139
992,-1499.654902
993,-1175.43324
994,-1212.469061
995,-1172.833315
996,-1356.455003
997,-1527.1783699999999
998,-2412.776846
999,-2272.845239
1000,-2517.942931
1001,-2832.246204
1002,-2529.890061
1003,-1722.952487
1004,-1883.7273030000001
1005,-1967.6619449999998
1006,-1958.152877
1007,-1799.467634
1008,-2062.801655
1009,-2477.061173
1010,-2984.1296429999998
1011,-3631.5855579999998
1012,-3301.548139
1013,-2763.517276
1014,-3103.009624
1015,-1873.968546
1016,-1822.870603
1017,-1106.519775
1018,-1169.242213
1019,-675.3288187
1020,-1252.9614900000001
1021,-1401.193542
1022,-2104.790405
1023,-2530.425889
1024,-2777.5923
1025,-2665.580966
1026,-2272.300813
1027,-1556.0830970000002
1028,-1439.761896
1029,-1518.533507
1030,-1284.552214
1031,-1747.7698850000002
1032,-1995.11899
1033,-2233.105801
1034,-2029.59823
1035,-2854.841247
1036,-2916.7734920000003
1037,-3269.5239030000002
1038,-2035.9438469999998
1039,-3681.575131
1040,-1621.605865
1041,-825.0936171
1042,-811.9716093
1043,-622.1109457
1044,-1020.549859
1045,-1056.070457
1046,-1670.081349
1047,-2044.891918
1048,-2152.946914
1049,-4182.232552868778
1050,-2649.963862
1051,-2302.7194670000003
1052,-1407.884959
1053,-1385.621199
1054,-1139.9638
1055,-1547.3752769999999
1056,-890.4819732000001
1057,-1874.996979
1058,-2064.2740329999997
1059,-2639.9744539999997
1060,-2622.506841
1061,-3095.724244
1062,-2451.691541
1063,-2041.209584
1064,-1938.012512
1065,-1617.946759
1066,1467.912816
1067,-1178.371252
1068,-502.57547489999996
1069,-761.7939712
1070,-1159.619676
1071,-1861.4609469999998
1072,-1709.1320039999998
1073,-2362.700198
1074,-2547.424393
1075,-2226.2790609999997
1076,-2144.556063
1077,-1861.5004350000002
1078,-1330.374118
1079,-1360.968675
1080,-1692.052354
1081,-1976.3944780000002
1082,-2402.542956
1083,-2848.819161
1084,-2632.921369
1085,-3240.341574
1086,-2750.01665
1087,-2595.390827
1088,-2250.150712
1089,-1707.184355
1090,-1054.558991
1091,-3920.3512882761524
1092,-1037.1897470000001
1093,-920.7071487
1094,-1150.9437369999998
1095,-1471.66958
1096,-2328.534445
1097,-2131.021526
1098,-3097.7043510000003
1099,-3097.48995
1100,-2201.021498
1101,-1894.8035969999999
1102,-2176.090043
1103,-1609.340072
1104,-2036.076672
1105,-1547.4903160000001
1106,-2269.359014
1107,-2762.0502899999997
1108,-3221.770618
1109,-3706.770254
1110,-3271.106562
1111,-3281.128614
1112,-2769.752356
1113,-2561.859859
1114,-1957.3873199999998
1115,-1404.743131
1116,-1682.3375649999998
1117,-1547.5229140000001
1118,-1742.561793
1119,-1873.8596670000002
1120,-2670.551832
1121,-3063.132957
1122,-2903.5626399999996
1123,-3173.425552
1124,-2574.203189
1125,-2922.472241
1126,-2327.10723
1127,-2242.250807
1128,-2167.195503
1129,-2067.269582
1130,-2426.0895170000003
1131,-3207.719616
1132,-3873.401301
1133,-3878.819254
1134,-3431.526512
1135,-3552.247538
1136,-3349.95072
1137,-2617.455638
1138,-1902.4273460000002
1139,-1255.985003
1140,-1362.985885
1141,-1765.229014
1142,-1259.170007
1143,-2172.833855
1144,-2290.200968
1145,-2666.492729
1146,-3632.483509
1147,-2751.565377
1148,-2967.455026
1149,-2840.0921510000003
1150,-2327.316889
1151,-2129.388555
1152,-2122.053542
1153,-2341.729113
1154,-2298.246311
1155,-2833.245918
1156,-3389.843746
1157,-3858.412549
1158,-3464.373034
1159,-3385.4993240000003
1160,-3229.0637850000003
1161,-2710.8160589999998
1162,-2117.026412
1163,-1678.568413
1164,-1340.117933
1165,-1254.484421
1166,-1659.902843
1167,-2495.8590670000003
1168,-2436.7325809999998
1169,-2598.7273809999997
1170,-3337.63227
1171,-3446.198589
1172,-2612.387267
1173,-2581.12186
1174,-2062.159943
1175,-2033.299805
1176,-1539.990472
1177,-1836.6529649999998
1178,-2301.03416
1179,-2674.901281
1180,-3033.186991
1181,-3237.684755
1182,-3749.193312
1183,-2943.000647
1184,-3226.926349
1185,-2858.040321
1186,-1856.6603670000002
1187,-1242.4016980000001
1188,-1081.603512
1189,-1065.68163
1190,-1424.3784660000001
1191,-1976.398662
1192,-2218.1381890000002
1193,-2163.860598
1194,-2823.0364640000003
1195,-2613.00535
1196,-2408.401237
1197,-1928.868908
1198,-2164.968966
1199,-1791.968043
1200,-1608.355999
1201,-1947.0603199999998
1202,-2143.421212
1203,-2664.961718
1204,-3220.3502129999997
1205,-3624.8085619999997
1206,-3083.3285100000003
1207,-3039.840094
1208,-2469.281196
1209,-2653.154602
1210,-1327.155816
1211,-1079.941984
1212,-1058.2191990000001
1213,-859.8153404
1214,-1173.398445
1215,-1484.461689
1216,-1932.9272079999998
1217,-2362.073779
1218,-2546.331094
1219,-2701.722915
1220,-2256.0609670000003
1221,-2189.782856
1222,-1458.3805830000001
1223,-1546.410967
1224,-1214.675511
1225,-1818.1701309999999
1226,-2132.037331
1227,-2316.6525899999997
1228,-2648.508612
1229,-3441.195736
1230,-3020.984085
1231,-2760.801316
1232,-2715.907041
1233,-1923.140402
1234,-1717.6479219999999
1235,-1284.922969
1236,-1005.052358
1237,-1173.651239
1238,-928.8940112
1239,-1690.996912
1240,-2216.995599
1241,-2857.515185
1242,-2648.635491
1243,-2838.177272
1244,-2568.645639
1245,-2268.130446
1246,-2292.040093
1247,-1606.97764
1248,-1660.30423
1249,-1807.381498
1250,-2463.193541
1251,-3141.45317
1252,-2658.2995300000002
1253,-3054.731215
1254,-3546.4981310000003
1255,-3588.2628950000003
1256,-2897.137722
1257,-2349.545122
1258,-2312.148798
1259,-1496.3891939999999
1260,-1222.392573
1261,-899.6013036
1262,-1828.902248
1263,-1416.443826
1264,-2129.6474329999996
1265,-2803.2463329999996
1266,-3073.745185
1267,-2889.820204
1268,-2506.560637
1269,-2186.262868
1270,-2199.251011
1271,-2247.136011
1272,-1802.43689
1273,-2013.0227399999999
1274,-2760.440447
1275,-3313.231566
1276,-3508.9067520000003
1277,-3669.007717
1278,-3860.1699240000003
1279,-3862.8815280000003
1280,-3421.3739600000004
1281,-2515.618334
1282,-2032.8828440000002
1283,-1718.4156469999998
1284,-1762.082611
1285,-1698.210016
1286,-2196.224835
1287,-2132.2958989999997
1288,-3203.986471
1289,-3200.7385719999997
1290,-3393.5261060000003
1291,-3480.425961
1292,-2568.845307
1293,-2340.881109
1294,-2694.434602
1295,-2284.48704
1296,-2303.07932
1297,-2466.293139
1298,-2811.961682
1299,-3521.221728
1300,-4277.5104329999995
1301,-4139.426193
1302,-3923.391444
1303,-4020.042667
1304,-3403.061429
1305,-3139.8640100000002
1306,-2380.3459399999997
1307,-1913.671918
1308,-1809.5680100000002
1309,-2113.094131
1310,-1855.736337
1311,-2546.6671
1312,-3261.06678
1313,-3469.4945729999995
1314,-3469.01832
1315,-3670.2177850000003
1316,-3709.059782
1317,-3221.746209
1318,-2707.664143
1319,-2469.043595
1320,-2119.768011
1321,-2805.157686
1322,-3199.2012670000004
1323,-3577.7154969999997
1324,-3578.7566119999997
1325,-4265.779344
1326,-4127.403324
1327,-3398.4826740000003
1328,-3771.401103
1329,-3130.578086
1330,-2506.722913
1331,-2359.87136
1332,-1724.978489
1333,-2290.785017
1334,-2144.849653
1335,-2647.036631
1336,-3029.138086
1337,-2933.8755920000003
1338,-3207.059373
1339,-2928.260071
1340,-2896.109432
1341,-2794.01732
1342,-2670.33048
1343,-2263.589285
1344,-2219.9192420000004
1345,-2525.1020829999998
1346,-3141.7519420000003
1347,-3038.510279
1348,-3788.184668
1349,-4137.939328
1350,-3860.1053520000005
1351,-3750.9290880000003
1352,-3008.083404
1353,-2789.169553
1354,-1887.137717
1355,-1659.222694
1356,-1464.9616859999999
1357,-1592.9250140000001
1358,-1505.980789
1359,-2279.199631
1360,-2744.4064510000003
1361,-2875.694324
1362,-3048.227221
1363,-2597.457464
1364,-2874.440632
1365,-2364.6019300000003
1366,-4965.113031570427
1367,-2255.7575920000004
1368,-1680.733511
1369,-1879.834991
1370,-2032.7059170000002
1371,-2455.690831
1372,-3156.685868
1373,-3474.2218759999996
1374,-3449.848255
1375,-3854.974853
1376,-3112.822754
1377,-3286.982852
1378,-2726.013343
1379,-2181.237766
1380,-1474.817351
1381,-1030.854749
1382,-1688.547386
1383,-1670.190237
1384,-1951.380529
1385,-2765.146457
1386,-2797.56815
1387,-2962.310859
1388,-2651.845834
1389,-2542.611589
1390,-2707.735534
1391,-2369.784256
1392,-2083.111864
1393,-2385.583049
1394,-2346.5409010000003
1395,-2231.904631
1396,-2946.2455410000002
1397,-3073.861782
1398,-3324.223751
1399,-3732.101032
1400,-3462.6904950000003
1401,-2501.759172
1402,-2506.287291
1403,-1849.6262629999999
1404,-1227.9021460000001
1405,-1328.503547
1406,-1311.369649
1407,-1902.116102
1408,-1546.4165990000001
1409,-2634.321121
1410,-3085.587258
1411,-3133.595155
1412,-2579.802326
1413,-3223.494668
1414,-2569.309107
1415,-2523.1258980000002
1416,-2292.07917
1417,-2037.586183
1418,-2125.973426
1419,-2205.3530920000003
