Date,Value
1301,109
1302,98
1303,91
1304,116
1305,113
1306,79
1307,97
1308,109
1309,130
1310,106
1311,99
1312,103
1313,100
1314,97
1315,106
1316,95
1317,94
1318,74
1319,94
1320,77
1321,91
1322,98
1323,92
1324,114
1325,119
1326,113
1327,119
1328,85
1329,129
1330,111
1331,111
1332,100
1333,107
1334,122
1335,118
1336,116
1337,102
1338,100
1339,122
1340,136
1341,132
1342,95
1343,105
1344,100
1345,114
1346,119
1347,110
1348,105
1349,81
1350,137
1351,126
1352,124
1353,126
1354,132
1355,122
1356,110
1357,100
1358,113
1359,114
1360,99
1361,110
1362,122
1363,120
1364,108
1365,100
1366,101
1367,111
1368,82
1369,91
1370,80
1371,96
1372,96
1373,94
1374,113
1375,118
1376,106
1377,95
1378,95
1379,143
1380,110
1381,90
1382,113
1383,83
1384,89
1385,88
1386,106
1387,117
1388,110
1389,86
1390,83
1391,75
1392,57
1393,77
1394,74
1395,69
1396,94
1397,97
1398,76
1399,86
1400,71
1401,65
1402,74
1403,83
1404,101
1405,95
1406,104
1407,97
1408,97
1409,103
1410,88
1411,84
1412,87
1413,89
1414,83
1415,62
1416,83
1417,80
1418,95
1419,81
1420,67
1421,95
1422,124
1423,112
1424,87
1425,93
1426,76
1427,101
1428,84
1429,72
1430,104
1431,91
1432,160
1433,274
1434,257
1435,256
1436,275
1437,272
1438,421
1439,379
